index,promptID,pairID,genre,sentence1_binary_parse,sentence2_binary_parse,sentence1_parse,sentence2_parse,sentence1,sentence2,label1,gold_label
12,217,301978,139428,139428e,government,"( ( Such ( a review ) ) ( ( includes ( -LRB- ( 1 -RRB- ) ) ) ( ( ( examining ( ( the ( general ( and ( application controls ) ) ) ) ( of ( a ( computer ( system ,3 ) ) ) ) ) ) ( -LRB- ( 2 -RRB- ) ) ) ( testing ( whether ( ( those controls ) ( are ( being ( ( ( complied with ) , ) and ) ) ) ) ) ) ) ) )",( ( ( Examining ( general controls ) ) ( of ( a computer ) ) ) ( ( can ( be ( done ( with ( a manual ) ) ) ) ) . ) ),"(ROOT (S (NP (PDT Such) (DT a) (NN review)) (VP (VBZ includes) (PRN (-LRB- -LRB-) (NP (CD 1)) (-RRB- -RRB-)) (S (VP (VBG examining) (NP (NP (DT the) (NN general) (CC and) (NN application) (NNS controls)) (PP (IN of) (NP (DT a) (NN computer) (NN system) (NN ,3)))) (PRN (-LRB- -LRB-) (NP (CD 2)) (-RRB- -RRB-)) (S (VP (VBG testing) (SBAR (IN whether) (S (NP (DT those) (NNS controls)) (VP (VBP are) (VP (VBG being) (VP (VBN complied) (PP (IN with)) (, ,) (ADVP (CC and))))))))))))))",(ROOT (S (NP (NP (VBG Examining) (JJ general) (NNS controls)) (PP (IN of) (NP (DT a) (NN computer)))) (VP (MD can) (VP (VB be) (VP (VBN done) (PP (IN with) (NP (DT a) (NN manual)))))) (. .))),"Such a review includes (1) examining the general and application controls of a computer system,3 (2) testing whether those controls are being complied with, and",Examining general controls of a computer can be done with a manual.,entailment,entailment
18,241,376788,61246,61246e,telephone,( ( uh-huh ( yeah i ) ) ( know ( they ( ( do n't ) ( ( write anything ) ( like ( they ( used ( to ( the classics ) ) ) ) ) ) ) ) ) ),( I ( ( enjoy ( ( ( reading ( the classics ) ) ( much more ) ) ( than ( modern stuff ) ) ) ) . ) ),(ROOT (S (NP (JJ uh-huh) (NN yeah) (NNS i)) (VP (VBP know) (SBAR (S (NP (PRP they)) (VP (VBP do) (RB n't) (VP (VB write) (NP (NN anything)) (SBAR (IN like) (S (NP (PRP they)) (VP (VBD used) (PP (TO to) (NP (DT the) (NNS classics))))))))))))),(ROOT (S (NP (PRP I)) (VP (VBP enjoy) (S (VP (VBG reading) (NP (DT the) (NNS classics)) (ADVP (RB much) (RBR more)) (PP (IN than) (NP (JJ modern) (NN stuff)))))) (. .))),uh-huh yeah i know they don't write anything like they used to the classics,I enjoy reading the classics much more than modern stuff.,entailment,entailment
6,207,389032,107723,107723e,travel,( ( ( ( The ( cultural heart ) ) ( of Androsewes ) ) ( much ( to ( ( the generosey ) ( of ( the ( Goulandris ( shipping family ) ) ) ) ) ) ) ) . ),"( Androsewes ( ( is ( ( ( the ( cultural heart ) ) , ) ( ( for which ) ( many ( are grateful ) ) ) ) ) . ) )",(ROOT (NP (NP (DT The) (JJ cultural) (NN heart)) (PP (IN of) (NP (NNP Androsewes))) (ADVP (RB much) (PP (TO to) (NP (NP (DT the) (NN generosey)) (PP (IN of) (NP (DT the) (NNP Goulandris) (NN shipping) (NN family)))))) (. .))),"(ROOT (S (NP (NNS Androsewes)) (VP (VBZ is) (NP (NP (DT the) (JJ cultural) (NN heart)) (, ,) (SBAR (WHPP (IN for) (WHNP (WDT which))) (S (NP (DT many)) (VP (VBP are) (ADJP (JJ grateful))))))) (. .)))",The cultural heart of Androsewes much to the generosey of the Goulandris shipping family.,"Androsewes is the cultural heart, for which many are grateful. ",entailment,entailment
8,152,380272,110397,110397e,slate,"( ( ( By ( ( ( telling ( my story ) ) and ) ( ( asking ( other women ) ) ( to ( tell theirs ) ) ) ) ) ( , ( I ( wanted ( to ( elucidate ( ( the ( emotional truths ) ) ( that ( emerge ( from ( ( a ( particular ( generation 's ) ) ) ( erotic memory ) ) ) ) ) ) ) ) ) ) ) ) ( , ( she ( explains . ) ) ) )",( ( By ( ( telling ( my story ) ) ( from ( ( personal ( erotic memories ) ) ( which ( have ( shaped ( my life ) ) ) ) ) ) ) ) ( ( this sharing ) ( ( can ( ( ( impact ( ( ( the lives ) ( of ( other women ) ) ) ( who ( read them ) ) ) ) ( as ( well as ) ) ) ( encourage ( them ( to ( ( write ( their ( own stories ) ) ) ( as well ) ) ) ) ) ) ) . ) ) ),"(ROOT (S (S (PP (IN By) (S (VP (VP (VBG telling) (NP (PRP$ my) (NN story))) (CC and) (VP (VBG asking) (NP (JJ other) (NNS women)) (S (VP (TO to) (VP (VB tell) (NP (PRP theirs))))))))) (, ,) (NP (PRP I)) (VP (VBD wanted) (S (VP (TO to) (VP (VB elucidate) (NP (NP (DT the) (JJ emotional) (NNS truths)) (SBAR (WHNP (WDT that)) (S (VP (VBP emerge) (PP (IN from) (NP (NP (DT a) (JJ particular) (NN generation) (POS 's)) (JJ erotic) (NN memory)))))))))))) (, ,) (NP (PRP she)) (VP (VBZ explains)) (. .)))",(ROOT (S (PP (IN By) (S (VP (VBG telling) (NP (PRP$ my) (NN story)) (PP (IN from) (NP (NP (JJ personal) (JJ erotic) (NNS memories)) (SBAR (WHNP (WDT which)) (S (VP (VBP have) (VP (VBN shaped) (NP (PRP$ my) (NN life))))))))))) (NP (DT this) (NN sharing)) (VP (MD can) (VP (VP (VB impact) (NP (NP (DT the) (NNS lives)) (PP (IN of) (NP (JJ other) (NNS women))) (SBAR (WHNP (WP who)) (S (VP (VBP read) (NP (PRP them))))))) (CONJP (RB as) (RB well) (IN as)) (VP (VB encourage) (S (NP (PRP them)) (VP (TO to) (VP (VB write) (NP (PRP$ their) (JJ own) (NNS stories)) (ADVP (RB as) (RB well)))))))) (. .))),"By telling my story and asking other women to tell theirs, I wanted to elucidate the emotional truths that emerge from a particular generation's erotic memory, she explains.",By telling my story from personal erotic memories which have shaped my life this sharing can impact the lives of other women who read them as well as encourage them to write their own stories as well.  ,entailment,entailment
11,162,366790,73119,73119e,government,"( Grantees ( ( were ( required ( to ( ( submit reports ) ( ( outlining ( their ( state plans ) ) ) ( by ( ( ( October 1 ) , ) 1998 ) ) ) ) ) ) ) . ) )",( ( The grantees ) ( ( were ( supposed ( to ( ( submit ( reports ( about ( their plans ) ) ) ) ( on ( ( spending ( the money ) ) ( by ( ( October 1st ) ( of 1998 ) ) ) ) ) ) ) ) ) . ) ),"(ROOT (S (NP (NNS Grantees)) (VP (VBD were) (VP (VBN required) (S (VP (TO to) (VP (VB submit) (NP (NNS reports)) (S (VP (VBG outlining) (NP (PRP$ their) (NN state) (NNS plans)) (PP (IN by) (NP (NNP October) (CD 1) (, ,) (CD 1998)))))))))) (. .)))",(ROOT (S (NP (DT The) (NNS grantees)) (VP (VBD were) (VP (VBN supposed) (S (VP (TO to) (VP (VB submit) (NP (NP (NNS reports)) (PP (IN about) (NP (PRP$ their) (NNS plans)))) (PP (IN on) (S (VP (VBG spending) (NP (DT the) (NN money)) (PP (IN by) (NP (NP (NNP October) (CD 1st)) (PP (IN of) (NP (CD 1998))))))))))))) (. .))),"Grantees were required to submit reports outlining their state plans by October 1, 1998.",The grantees were supposed to submit reports about their plans on spending the money by October 1st of 1998.,entailment,entailment
86,84,128245,126656,126656n,travel,"( ( To ( the north ) ) ( is ( ( the site ) ( of ( ( Avdat , ) ( a ( second/third-century b.c. ) ) ) ) ) ) )",( Avdat ( ( lies ( to ( ( the south ) ( of ( the country ) ) ) ) ) . ) ),"(ROOT (SBARQ (WHPP (TO To) (NP (DT the) (NN north))) (SQ (VBZ is) (NP (NP (DT the) (NN site)) (PP (IN of) (NP (NP (NNP Avdat)) (, ,) (NP (DT a) (JJ second/third-century) (NN b.c.))))))))",(ROOT (S (NP (NNP Avdat)) (VP (VBZ lies) (PP (TO to) (NP (NP (DT the) (NN south)) (PP (IN of) (NP (DT the) (NN country)))))) (. .))),"To the north is the site of Avdat, a second/third-century b.c.",Avdat lies to the south of the country.  ,neutral,neutral
38,224,311407,126631,126631c,government,"( ( ( ( ( D'Onofrio ( , ( ( in ( response ( to ( ( Sommer 's ) concerns ) ) ) ) ( , ( suggested ( that ( ( a patient ) ( might ( ( be ( more ( receptive ( to ( nurses ( than physicians ) ) ) ) ) ) ( because ( they ( are ( ( ( less authoritative ) and ) ( more nurturing ) ) ) ) ) ) ) ) ) ) ) ) ) ) , ) and ) ( they ( listen better ) ) ) . )",( Sommer ( ( ( is concerned ) ( that ( ( the patients ) ( want ( to ( commit suicide ) ) ) ) ) ) . ) ),"(ROOT (S (S (NP (NNP D'Onofrio)) (, ,) (PP (IN in) (NP (NP (NN response)) (PP (TO to) (NP (NP (NNP Sommer) (POS 's)) (NNS concerns))))) (, ,) (VP (VBD suggested) (SBAR (IN that) (S (NP (DT a) (NN patient)) (VP (MD might) (VP (VB be) (ADJP (RBR more) (JJ receptive) (PP (TO to) (NP (NP (NNS nurses)) (PP (IN than) (NP (NNS physicians)))))) (SBAR (IN because) (S (NP (PRP they)) (VP (VBP are) (ADJP (ADJP (RBR less) (JJ authoritative)) (CC and) (ADJP (RBR more) (JJ nurturing)))))))))))) (, ,) (CC and) (S (NP (PRP they)) (VP (VBP listen) (ADVP (RBR better)))) (. .)))",(ROOT (S (NP (NNP Sommer)) (VP (VBZ is) (ADJP (JJ concerned)) (SBAR (IN that) (S (NP (DT the) (NNS patients)) (VP (VBP want) (S (VP (TO to) (VP (VB commit) (NP (NN suicide))))))))) (. .))),"D'Onofrio, in response to Sommer's concerns, suggested that a patient might be more receptive to nurses than physicians because they are less authoritative and more nurturing, and they listen better.",Sommer is concerned that the patients want to commit suicide.,contradiction,contradiction
50,186,353579,125913,125913c,government,"( ( Smiths ( one-lawyer foundation ) ) ( basically ( ( helps ( ( the folks ) ( who ( have ( ( too much ) ( money ( to ( qualify ( for ( ( ( ( the ( ( federally funded ) ( Utah ( Legal Services ) ) ) ) , ) ( but not ) ) ( enough ( money ( to ( afford ( a lawyer ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) . ) ) )","( ( ( The ( equal participation ) ) ( at ( Smiths ( one-lawyer foundation ) ) ) ) ( , ( ( makes ( it ( a ( good company ) ) ) ) . ) ) )","(ROOT (S (NP (JJ Smiths) (JJ one-lawyer) (NN foundation)) (ADVP (RB basically)) (VP (VBZ helps) (NP (NP (DT the) (NNS folks)) (SBAR (WHNP (WP who)) (S (VP (VBP have) (NP (ADJP (RB too) (JJ much)) (NN money) (S (VP (TO to) (VP (VB qualify) (PP (IN for) (NP (NP (DT the) (ADJP (RB federally) (VBN funded)) (NNP Utah) (NNP Legal) (NNP Services)) (, ,) (CONJP (CC but) (RB not)) (NP (JJ enough) (NN money) (S (VP (TO to) (VP (VB afford) (NP (DT a) (NN lawyer))))))))))))))))) (. .)))","(ROOT (S (NP (NP (DT The) (JJ equal) (NN participation)) (PP (IN at) (NP (NNP Smiths) (JJ one-lawyer) (NN foundation)))) (, ,) (VP (VBZ makes) (S (NP (PRP it)) (NP (DT a) (JJ good) (NN company)))) (. .)))","Smiths one-lawyer foundation basically helps the folks who have too much money to qualify for the federally funded Utah Legal Services, but not enough money to afford a lawyer.","The equal participation at Smiths one-lawyer foundation, makes it a good company. ",contradiction,contradiction
58,497,330701,9661,9661c,government,"( ( During ( the ( reporting period ) ) ) ( , ( LSC ( ( issued ( ( a ( revised ( final rule ) ) ) ( on ( recipient ( fund ( balances ( , ( 44 ( CFR ( Part 1628 ) ) ) ) ) ) ) ) ) ) . ) ) ) )",( ( The LSC ) ( ( ( makes ( many ( mysterious changes ) ) ) ( to ( their rules ) ) ) . ) ),"(ROOT (S (PP (IN During) (NP (DT the) (NN reporting) (NN period))) (, ,) (NP (NNP LSC)) (VP (VBD issued) (NP (NP (DT a) (VBN revised) (JJ final) (NN rule)) (PP (IN on) (NP (JJ recipient) (NN fund) (NNS balances) (, ,) (CD 44) (NNP CFR) (NN Part) (NNS 1628))))) (. .)))",(ROOT (S (NP (DT The) (NNP LSC)) (VP (VBZ makes) (NP (JJ many) (JJ mysterious) (NNS changes)) (PP (TO to) (NP (PRP$ their) (NNS rules)))) (. .))),"During the reporting period, LSC issued a revised final rule on recipient fund balances, 44 CFR Part 1628.",The LSC makes many mysterious changes to their rules.,contradiction,contradiction
79,175,122842,26816,26816n,travel,( ( The ( upscale ( Powerscourt ( Townhouse Centre ) ) ) ) ( ( ( is probably ) ( ( the ( most interesting ) ) ( -LRB- ( ( ( ( ( a ( sign points ) ) ( the way ) ) ( just ( beyond ( Bewley 's ) ) ) ) ( to ( the ( Clarendon ( Street entrance ) ) ) ) ) -RRB- ) ) ) ) . ) ),( ( The ( Powerscourt ( Townhouse Centre ) ) ) ( ( is ( ( ( dilapidated and ) falling ) apart ) ) . ) ),(ROOT (S (NP (DT The) (JJ upscale) (NNP Powerscourt) (NNP Townhouse) (NNP Centre)) (VP (VBZ is) (ADVP (RB probably)) (NP (NP (DT the) (ADJP (RBS most) (JJ interesting))) (PRN (-LRB- -LRB-) (NP (NP (NP (DT a) (NN sign) (NNS points)) (NP (DT the) (NN way)) (ADVP (RB just) (PP (IN beyond) (NP (NNP Bewley) (POS 's))))) (PP (TO to) (NP (DT the) (NNP Clarendon) (NNP Street) (NN entrance)))) (-RRB- -RRB-)))) (. .))),(ROOT (S (NP (DT The) (NNP Powerscourt) (NNP Townhouse) (NNP Centre)) (VP (VBZ is) (VP (VBG dilapidated) (CC and) (VBG falling) (ADVP (RB apart)))) (. .))),The upscale Powerscourt Townhouse Centre is probably the most interesting (a sign points the way just beyond Bewley's to the Clarendon Street entrance).,The Powerscourt Townhouse Centre is dilapidated and falling apart.,neutral,neutral
69,223,125701,8953,8953n,travel,"( It ( ( was ( ( discovered ( during ( the ( 19th century ) ) ) ) ( by ( priests ( from ( Izmir ( following ( instructions ( given ( by ( ( ( ( ( a ( German nun ) ) , ) ( Anna ( Katharina Emmerich ) ) ) , ) ( who ( had ( ( seen it ) ( in ( a vision ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) . ) )","( ( ( The instructions ) ( given ( by ( ( ( ( German nun ) , ) ( Anna ( Katharina Emmerich ) ) ) , ) ) ) ) ( ( were ( from ( ( ( her ( own thoughts ) ) and ) ( not ( any ( special vision ) ) ) ) ) ) . ) )","(ROOT (S (NP (PRP It)) (VP (VBD was) (VP (VBN discovered) (PP (IN during) (NP (DT the) (JJ 19th) (NN century))) (PP (IN by) (NP (NP (NNS priests)) (PP (IN from) (NP (NP (NNP Izmir)) (PP (VBG following) (NP (NP (NNS instructions)) (PP (VBN given) (PP (IN by) (NP (NP (DT a) (JJ German) (NN nun)) (, ,) (NP (NNP Anna) (NNP Katharina) (NNP Emmerich)) (, ,) (SBAR (WHNP (WP who)) (S (VP (VBD had) (VP (VBN seen) (NP (PRP it)) (PP (IN in) (NP (DT a) (NN vision)))))))))))))))))) (. .)))","(ROOT (S (NP (NP (DT The) (NNS instructions)) (PP (VBN given) (PP (IN by) (NP (NP (JJ German) (NN nun)) (, ,) (NP (NNP Anna) (NNP Katharina) (NNP Emmerich)) (, ,))))) (VP (VBD were) (PP (IN from) (NP (NP (PRP$ her) (JJ own) (NNS thoughts)) (CC and) (NP (RB not) (DT any) (JJ special) (NN vision))))) (. .)))","It was discovered during the 19th century by priests from Izmir following instructions given by a German nun, Anna Katharina Emmerich, who had seen it in a vision.","The instructions given by German nun, Anna Katharina Emmerich, were from her own thoughts and not any special vision.",neutral,neutral
34,489,301131,53597,53597c,telephone,( let ( me ( see ( let ( me ( see ( ( one movie ) ( i ( saw ( i ( guess ( it ( ( was ( ( a while ) back ) ) ( ( Red October ) ( have ( you ( seen ( that one ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ),( I ( ( ( saw ( the ( movie ( Blazing Saddles ) ) ) ) ( a ( long ( time ago ) ) ) ) . ) ),(ROOT (S (VP (VB let) (S (NP (PRP me)) (VP (VB see) (VP (VB let) (S (NP (PRP me)) (VP (VB see) (NP (NP (CD one) (NN movie)) (SBAR (S (NP (FW i)) (VP (VBD saw) (SBAR (S (NP (FW i)) (VP (VBP guess) (SBAR (S (NP (PRP it)) (VP (VBD was) (ADVP (NP (DT a) (NN while)) (RB back)) (NP (NP (NNP Red) (NNP October)) (SBAR (S (VP (VBP have) (S (NP (PRP you)) (VP (VBN seen) (PP (IN that) (NP (CD one))))))))))))))))))))))))))),(ROOT (S (NP (PRP I)) (VP (VBD saw) (NP (DT the) (NN movie) (NNP Blazing) (NNP Saddles)) (NP (DT a) (JJ long) (NN time) (RB ago))) (. .))),let me see let me see one movie i saw i guess it was a while back Red October have you seen that one,I saw the movie Blazing Saddles a long time ago.,contradiction,contradiction
80,197,100966,113021,113021n,travel,"( ( Opened ( in 1890 ) ) ( , ( it ( ( is ( one ( of ( ( the ( ( most interesting ) museums ) ) ( of ( ( its kind ) ( in Europe ) ) ) ) ) ) ) . ) ) ) )",( It ( ( was ( opened ( in ( August ( of 1980 ) ) ) ) ) . ) ),"(ROOT (S (S (VP (VBN Opened) (PP (IN in) (NP (CD 1890))))) (, ,) (NP (PRP it)) (VP (VBZ is) (NP (NP (CD one)) (PP (IN of) (NP (NP (DT the) (ADJP (RBS most) (JJ interesting)) (NNS museums)) (PP (IN of) (NP (NP (PRP$ its) (NN kind)) (PP (IN in) (NP (NNP Europe))))))))) (. .)))",(ROOT (S (NP (PRP It)) (VP (VBD was) (VP (VBN opened) (PP (IN in) (NP (NP (NNP August)) (PP (IN of) (NP (CD 1980))))))) (. .))),"Opened in 1890, it is one of the most interesting museums of its kind in Europe.",It was opened in August of 1980.,neutral,neutral
14,259,357761,61667,61667e,slate,( Praise ( ( goes ( to ( ( ( ( ( its ( new emphasis ) ) ( on convenience ) ) ( -- ( ( ( many recipes ) ( require ( ( just 20 ) minutes ) ) ) -- ) ) ) and ) ( ( its inclusion ) ( of ( ( such ( ethnic dishes ) ) ( as ( ( ( tapas and ) Asian ) noodles ) ) ) ) ) ) ) ) . ) ),( ( The ( new ( restaurant policy ) ) ) ( has ( made ( it ( faster ( to ( make food ) ) ) ) ) ) ),(ROOT (S (NP (NNP Praise)) (VP (VBZ goes) (PP (TO to) (NP (NP (NP (PRP$ its) (JJ new) (NN emphasis)) (PP (IN on) (NP (NN convenience)))) (PRN (: --) (S (NP (JJ many) (NNS recipes)) (VP (VBP require) (NP (QP (RB just) (CD 20)) (NNS minutes)))) (: --)) (CC and) (NP (NP (PRP$ its) (NN inclusion)) (PP (IN of) (NP (NP (JJ such) (JJ ethnic) (NNS dishes)) (PP (IN as) (NP (ADJP (JJ tapas) (CC and) (JJ Asian)) (NNS noodles))))))))) (. .))),(ROOT (S (NP (DT The) (JJ new) (NN restaurant) (NN policy)) (VP (VBZ has) (VP (VBN made) (S (NP (PRP it)) (ADJP (JJR faster) (S (VP (TO to) (VP (VB make) (NP (NN food))))))))))),Praise goes to its new emphasis on convenience--many recipes require just 20 minutes--and its inclusion of such ethnic dishes as tapas and Asian noodles.,The new restaurant policy has made it faster to make food,entailment,entailment
20,481,276451,9714,9714e,travel,"( ( ( ( ( A ( formless amalgam ) ) ( of ( wooden shacks ) ) ) and ) ( ( ( ( ( modern ( apartment buildings ) ) , ) ( Oriental-style bazaars ) ) and ) ( shopping-center supermarkets ) ) ) ( , ( ( Pointe Pitre ) ( ( betrays ( little ( of ( its ( turbulent past ) ) ) ) ) . ) ) ) )",( ( Pointe Pitre ) ( ( ( exposes ( its ( ( history and ) past ) ) ) ( quite clearly ) ) . ) ),"(ROOT (S (S (NP (NP (NP (DT A) (JJ formless) (NN amalgam)) (PP (IN of) (NP (JJ wooden) (NNS shacks)))) (CC and) (NP (NP (JJ modern) (NN apartment) (NNS buildings)) (, ,) (NP (JJ Oriental-style) (NNS bazaars)) (CC and) (NP (JJ shopping-center) (NNS supermarkets))))) (, ,) (NP (NNP Pointe) (NNP Pitre)) (VP (VBZ betrays) (NP (NP (RB little)) (PP (IN of) (NP (PRP$ its) (JJ turbulent) (NN past))))) (. .)))",(ROOT (S (NP (NNP Pointe) (NNP Pitre)) (VP (VBZ exposes) (NP (PRP$ its) (NN history) (CC and) (NN past)) (ADVP (RB quite) (RB clearly))) (. .))),"A formless amalgam of wooden shacks and modern apartment buildings, Oriental-style bazaars and shopping-center supermarkets, Pointe Pitre betrays little of its turbulent past.",Pointe Pitre exposes its history and past quite clearly.,entailment,entailment
28,0,299628,110488,110488e,government,"( However ( , ( ( when ( GAO ( conducts ( an investigation ) ) ) ) ( it ( ( ( does not ) ( ( notify ( ( the agency ) ( of ( the work ) ) ) ) ( because ( ( to ( do so ) ) ( might ( jeopardize ( the investigation ) ) ) ) ) ) ) . ) ) ) ) )",( Agency ( ( are ( notified ( of ( investigations ( ( conducted ( on them ) ) ( by GAO ) ) ) ) ) ) . ) ),"(ROOT (S (ADVP (RB However)) (, ,) (SBAR (WHADVP (WRB when)) (S (NP (NNP GAO)) (VP (VBZ conducts) (NP (DT an) (NN investigation))))) (NP (PRP it)) (VP (VBZ does) (RB not) (VP (VB notify) (NP (NP (DT the) (NN agency)) (PP (IN of) (NP (DT the) (NN work)))) (SBAR (IN because) (S (S (VP (TO to) (VP (VB do) (ADVP (RB so))))) (VP (MD might) (VP (VB jeopardize) (NP (DT the) (NN investigation)))))))) (. .)))",(ROOT (S (NP (NNP Agency)) (VP (VBP are) (VP (VBN notified) (PP (IN of) (NP (NP (NNS investigations)) (VP (VBN conducted) (PP (IN on) (NP (PRP them))) (PP (IN by) (NP (NNP GAO)))))))) (. .))),"However, when GAO conducts an investigation it does not notify the agency of the work because to do so might jeopardize the investigation.",Agency are notified of investigations conducted on them by GAO.,entailment,entailment
29,153,340465,31536,31536e,fiction,( Daniel ( shrugged . ) ),( Daniel ( ( ( shrugged ( his shoulders ) ) ( because ( he ( ( did n't ) ( know ( the answer ) ) ) ) ) ) . ) ),(ROOT (S (NP (NNP Daniel)) (VP (VBD shrugged)) (. .))),(ROOT (S (NP (NNP Daniel)) (VP (VBD shrugged) (NP (PRP$ his) (NNS shoulders)) (SBAR (IN because) (S (NP (PRP he)) (VP (VBD did) (RB n't) (VP (VB know) (NP (DT the) (NN answer))))))) (. .))),Daniel shrugged.,Daniel shrugged his shoulders because he didn't know the answer.,entailment,entailment
88,414,312723,51905,51905n,travel,"( Otherwise ( , ( Fukuoka ( mainly ( ( ( serves ( as ( ( the ( launching point ) ) ( for ( ( your exploration ) ( of ( ( the bulk ) ( of Kyushu ) ) ) ) ) ) ) ) ( to ( the south ) ) ) . ) ) ) ) )",( Fukuoka ( ( is ( at ( ( the ( northernmost tip ) ) ( of Kyushu ) ) ) ) . ) ),"(ROOT (S (ADVP (RB Otherwise)) (, ,) (NP (NNP Fukuoka)) (ADVP (RB mainly)) (VP (VBZ serves) (PP (IN as) (NP (NP (DT the) (NN launching) (NN point)) (PP (IN for) (NP (NP (PRP$ your) (NN exploration)) (PP (IN of) (NP (NP (DT the) (NN bulk)) (PP (IN of) (NP (NNP Kyushu))))))))) (PP (TO to) (NP (DT the) (NN south)))) (. .)))",(ROOT (S (NP (NNP Fukuoka)) (VP (VBZ is) (PP (IN at) (NP (NP (DT the) (JJ northernmost) (NN tip)) (PP (IN of) (NP (NNP Kyushu)))))) (. .))),"Otherwise, Fukuoka mainly serves as the launching point for your exploration of the bulk of Kyushu to the south.",Fukuoka is at the northernmost tip of Kyushu.,neutral,neutral
95,480,168544,58874,58874n,fiction,"( I ( ( 'm ( afraid ( I ( ( ( could n't ) , ) sir ) ) ) ) . ) )",( I ( ( 'm ( afraid ( I ( could ( right now ) ) ) ) ) . ) ),"(ROOT (S (NP (PRP I)) (VP (VBP 'm) (ADJP (JJ afraid) (SBAR (S (NP (PRP I)) (VP (MD could) (RB n't) (, ,) (VP (VB sir))))))) (. .)))",(ROOT (S (NP (PRP I)) (VP (VBP 'm) (ADJP (JJ afraid) (SBAR (S (NP (PRP I)) (VP (MD could) (ADVP (RB right) (RB now))))))) (. .))),"I'm afraid I couldn't, sir. ",I'm afraid I could right now.,neutral,neutral
49,375,335314,96180,96180c,telephone,( okay ( oh ( when ( i ( was ( ( growing up ) ( ( my folks ) ( we ( had ( ( fox terriers ) ( which ( are ( little bitty ) ) ) ) ) ) ) ) ) ) ) ) ),( I ( ( ( was n't ) ( ( at all ) ( annoyed ( about ( ( fox terriers ) ( biting me ) ) ) ) ) ) . ) ),(ROOT (FRAG (ADJP (JJ okay)) (S (VP (VBG oh) (SBAR (WHADVP (WRB when)) (S (NP (FW i)) (VP (VBD was) (VP (VBG growing) (PRT (RP up)) (NP (NP (PRP$ my) (NNS folks)) (SBAR (S (NP (PRP we)) (VP (VBD had) (NP (NP (NN fox) (NNS terriers)) (SBAR (WHNP (WDT which)) (S (VP (VBP are) (ADJP (RB little) (JJ bitty)))))))))))))))))),(ROOT (S (NP (PRP I)) (VP (VBD was) (RB n't) (ADJP (ADVP (IN at) (DT all)) (JJ annoyed) (PP (IN about) (NP (NP (NN fox) (NNS terriers)) (VP (VBG biting) (NP (PRP me))))))) (. .))),okay oh when i was growing up my folks we had fox terriers which are little bitty,I wasn't at all annoyed about fox terriers biting me.,contradiction,contradiction
4,78,315347,123658,123658e,travel,( ( All-inclusive accommodations ) ( ( ( range ( from ( intimate cabins ) ) ) ( to ( lavish suites ) ) ) . ) ),( They ( ( are ( all-inclusive ( for ( all ( ( drinks and ) meals ) ) ) ) ) . ) ),(ROOT (S (NP (JJ All-inclusive) (NNS accommodations)) (VP (VBP range) (PP (IN from) (NP (JJ intimate) (NNS cabins))) (PP (TO to) (NP (JJ lavish) (NNS suites)))) (. .))),(ROOT (S (NP (PRP They)) (VP (VBP are) (ADJP (JJ all-inclusive) (PP (IN for) (NP (DT all) (NNS drinks) (CC and) (NNS meals))))) (. .))),All-inclusive accommodations range from intimate cabins to lavish suites.,They are all-inclusive for all drinks and meals.,entailment,entailment
101,292,332579,109046,109046n,travel,( ( ( The crack ) ( in ( the ( marble throne ) ) ) ) ( ( ( came ( from ( a ( British cannonball ) ) ) ) ( in 1857 ) ) . ) ),( ( A ( British cannonball ) ) ( ( ( hit ( the ( exquisite ( marble throne ) ) ) ) ( in ( the ( 17th century ) ) ) ) . ) ),(ROOT (S (NP (NP (DT The) (NN crack)) (PP (IN in) (NP (DT the) (NN marble) (NN throne)))) (VP (VBD came) (PP (IN from) (NP (DT a) (JJ British) (NN cannonball))) (PP (IN in) (NP (CD 1857)))) (. .))),(ROOT (S (NP (DT A) (JJ British) (NN cannonball)) (VP (VBD hit) (NP (DT the) (JJ exquisite) (NN marble) (NN throne)) (PP (IN in) (NP (DT the) (JJ 17th) (NN century)))) (. .))),The crack in the marble throne came from a British cannonball in 1857.,A British cannonball hit the exquisite marble throne in the 17th century.,neutral,neutral
96,210,362444,106584,106584n,government,( ( ( 4 percent ) ( over ( the ( last ( 4 decades ) ) ) ) ) . ),( ( ( ( 1 percent ) ( in each ) ) ( of ( the ( last ( 4 decades ) ) ) ) ) . ),(ROOT (NP (NP (CD 4) (NN percent)) (PP (IN over) (NP (DT the) (JJ last) (CD 4) (NNS decades))) (. .))),(ROOT (NP (NP (CD 1) (NN percent)) (PP (IN in) (NP (DT each))) (PP (IN of) (NP (DT the) (JJ last) (CD 4) (NNS decades))) (. .))),4 percent over the last 4 decades.,1 percent in each of the last 4 decades.,neutral,neutral
